"idsite","idvisitor","server_time","idvisit","idorder","idaction_sku","idaction_name","idaction_category","idaction_category2","idaction_category3","idaction_category4","idaction_category5","price","quantity","deleted"
2,0xe4a9088217450c61,"2023-11-18 19:40:28",5261,"0",2847,3073,3071,0,0,0,0,27.0,1,0
2,0xe4a9088217450c61,"2023-11-18 19:40:28",5261,"0",2875,3072,662,0,0,0,0,20.5,1,0
2,0x1c8a38f22a267ec6,"2023-11-18 19:47:32",5262,"0",740,741,742,0,0,0,0,11.5,1,0
2,0x1c8a38f22a267ec6,"2023-11-18 19:47:32",5262,"0",815,816,665,0,0,0,0,6.0,2,0
2,0x1c8a38f22a267ec6,"2023-11-18 19:47:32",5262,"0",1263,1264,1265,0,0,0,0,0.0,1,0
2,0x6d5070e7101c9ce0,"2023-11-18 19:45:39",5263,"0",710,711,665,0,0,0,0,12.0,1,0
2,0x6d5070e7101c9ce0,"2023-11-18 19:45:39",5263,"0",2147,2148,1176,0,0,0,0,26.0,1,0
2,0x6d5070e7101c9ce0,"2023-11-18 19:45:39",5263,"0",2875,2876,662,0,0,0,0,20.5,1,0
2,0x30b3bdbf7d841e49,"2023-11-18 20:34:58",5264,"0",815,816,665,0,0,0,0,9.0,3,0
2,0x843eb079fba3011e,"2023-11-18 20:31:34",5265,"0",707,708,709,0,0,0,0,4.5,1,0
2,0xa51d720853c90326,"2023-11-18 20:51:28",5267,"0",674,675,691,0,0,0,0,12.5,1,0
2,0xa51d720853c90326,"2023-11-18 20:51:28",5267,"0",1694,1695,691,0,0,0,0,22.0,1,0
2,0x4aa42b9eae6facec,"2023-11-18 21:04:03",5268,"0",672,673,668,0,0,0,0,108.0,3,0
2,0x4aa42b9eae6facec,"2023-11-18 21:04:03",5268,"0",817,818,668,0,0,0,0,39.0,1,0
2,0x4aa42b9eae6facec,"2023-11-18 21:04:03",5268,"0",2162,2163,662,0,0,0,0,18.5,1,0
2,0xe889ec3bb85edaee,"2023-11-18 20:53:41",5269,"0",663,664,691,0,0,0,0,6.5,1,0
2,0xe889ec3bb85edaee,"2023-11-18 20:53:41",5269,"0",674,675,691,0,0,0,0,12.5,1,0
2,0xe889ec3bb85edaee,"2023-11-18 20:53:41",5269,"0",1694,1695,691,0,0,0,0,22.0,1,0
2,0xb36552c16b878a68,"2023-11-18 20:57:33",5270,"0",815,816,665,0,0,0,0,9.0,3,0
2,0xeb284701f91ef307,"2023-11-18 21:13:46",5271,"0",754,755,756,0,0,0,0,37.5,5,0
2,0xeb284701f91ef307,"2023-11-18 21:13:46",5271,"0",1199,1200,665,0,0,0,0,22.5,3,0
2,0xeb284701f91ef307,"2023-11-18 21:13:46",5271,"0",2630,2631,2632,0,0,0,0,36.0,3,0
2,0xeb284701f91ef307,"2023-11-18 21:13:46",5271,"0",3074,3075,3076,0,0,0,0,84.0,1,0
2,0xbf4596afd4e9e83c,"2023-11-18 21:06:23",5272,"0",1193,1194,1176,0,0,0,0,48.0,3,1
2,0x2e4c3ba4c7f6a233,"2023-11-18 21:10:47",5273,"0",749,750,751,0,0,0,0,110.0,1,1
2,0x4d413e8ccebdb5b7,"2023-11-18 21:22:35",5274,"0",712,713,691,0,0,0,0,23.9,1,0
2,0x4d413e8ccebdb5b7,"2023-11-18 21:22:35",5274,"0",3077,3078,665,0,0,0,0,20.0,1,0
2,0xcfe2b593f35ec846,"2023-11-18 21:31:21",5275,"0",778,779,678,0,0,0,0,7.0,1,0
2,0xcfe2b593f35ec846,"2023-11-18 21:31:21",5275,"0",1225,1226,1227,0,0,0,0,12.9,1,0
2,0xcfe2b593f35ec846,"2023-11-18 21:31:21",5275,"0",3079,3080,1280,0,0,0,0,13.95,1,0
2,0x3f63142234f28510,"2023-11-18 21:56:29",5277,"0",1761,1762,1763,0,0,0,0,45.0,5,0
2,0x3f63142234f28510,"2023-11-18 21:56:29",5277,"0",1780,1781,793,0,0,0,0,78.0,3,0
2,0x2d20477f715109f4,"2023-11-18 22:33:36",5278,"0",3081,3082,3083,0,0,0,0,11.0,1,0
2,0xa602d460adb5d83f,"2023-11-19 00:29:59",5288,"0",1193,1194,1176,0,0,0,0,16.0,1,1
2,0xa602d460adb5d83f,"2023-11-19 00:29:59",5288,"0",1197,1198,668,0,0,0,0,21.0,1,0
2,0xa602d460adb5d83f,"2023-11-19 00:29:59",5288,"0",1678,1679,691,0,0,0,0,14.0,1,0
2,0xe615e7cf15c6d8d3,"2023-11-19 13:01:31",5290,"0",165,34,37,38,140,0,0,11.0,4,0
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-1037nsjusu4s3894",212,213,207,0,0,0,0,10.0,1,0
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-666",205,220,207,0,0,0,0,10.0,1,1
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-666",214,215,0,0,0,0,0,500.11,1,1
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-666",217,218,219,0,0,0,0,1000.0,2,1
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-666",221,222,223,0,0,0,0,100.0,2,0
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-937nsjusu 3894",205,206,207,0,0,0,0,500.0,2,0
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-937nsjusu 3894",208,209,0,0,0,0,0,5.0,20,1
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-937nsjusu 3894",210,211,0,0,0,0,0,100.0,6,0
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-s1037nsjusu4s3894",212,213,207,0,0,0,0,15.0,10,0
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-sfg1037nsjusu4s3894",205,220,207,0,0,0,0,10.0,1,1
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-sfg1037nsjusu4s3894",212,213,207,0,0,0,0,130.0,1,0
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-sfg1037nsjusu4s3894",214,215,0,0,0,0,0,500.11,1,1
2,0xe4002ba0f2c2dd70,"2023-11-19 04:18:38",5296,"2023-11-19-sfg1037nsjusu4s3894",217,218,219,0,0,0,0,1000.0,2,1
2,0x93d5d438d1c06c9f,"2023-11-19 04:18:38",5297,"2023-11-19-76677",221,222,223,0,0,0,0,100.0,2,0
2,0x680c72ac2c50145c,"2023-11-19 05:04:32",5495,"0",3048,1772,725,0,0,0,0,29.0,1,0
2,0xae5bfb721e4752be,"2023-11-19 05:35:31",5496,"0",1707,1708,662,0,0,0,0,16.0,1,0
2,0xae5bfb721e4752be,"2023-11-19 05:35:31",5496,"0",3130,3131,3132,0,0,0,0,10.7,1,0
2,0xae5bfb721e4752be,"2023-11-19 05:35:31",5496,"0",3133,3134,668,0,0,0,0,25.5,1,0
2,0x76febfce96af5ee3,"2023-11-19 06:48:32",5499,"0",3135,3136,3137,0,0,0,0,64.0,1,1
2,0x7c66f6c4878b644a,"2023-11-19 07:16:31",5501,"0",1694,1695,691,0,0,0,0,22.0,1,0
2,0x046bd5d705efa4de,"2023-11-19 07:46:17",5503,"0",663,664,691,0,0,0,0,6.5,1,0
2,0x046bd5d705efa4de,"2023-11-19 07:46:17",5503,"0",674,675,691,0,0,0,0,12.5,1,0
2,0x046bd5d705efa4de,"2023-11-19 07:46:17",5503,"0",1694,1695,691,0,0,0,0,22.0,1,0
2,0xf005fb2160f484c5,"2023-11-19 08:25:05",5504,"0",798,799,800,0,0,0,0,14.0,1,0
2,0xf005fb2160f484c5,"2023-11-19 08:25:05",5504,"0",815,1201,1202,0,0,0,0,3.0,1,0
2,0xf005fb2160f484c5,"2023-11-19 08:25:05",5504,"0",1741,2873,2874,0,0,0,0,5.0,1,0
2,0xf005fb2160f484c5,"2023-11-19 08:25:05",5504,"0",3138,3139,1223,0,0,0,0,18.5,1,0
2,0xe08b2d39f124adf1,"2023-11-19 08:36:29",5505,"0",752,753,709,0,0,0,0,3.0,1,0
2,0xa621d1c858343e15,"2023-11-19 08:41:14",5506,"0",702,703,704,0,0,0,0,16.0,1,0
2,0x43f8b86718e153eb,"2023-11-19 08:50:30",5507,"0",1228,1229,691,0,0,0,0,6.0,1,1
2,0x43f8b86718e153eb,"2023-11-19 08:50:30",5507,"0",1230,1231,691,0,0,0,0,8.0,2,0
2,0x0e0dec5d41097129,"2023-11-19 09:17:48",5508,"0",775,776,777,0,0,0,0,7.1,1,0
2,0x0e0dec5d41097129,"2023-11-19 09:17:48",5508,"0",778,779,777,0,0,0,0,21.0,3,0
2,0xbed7ec78916310ba,"2023-11-19 09:44:01",5509,"0",666,667,668,0,0,0,0,25.0,1,0
2,0xbed7ec78916310ba,"2023-11-19 09:44:01",5509,"0",1730,1731,668,0,0,0,0,4.0,1,0
2,0x237754c510cbdc66,"2023-11-19 09:20:29",5510,"0",723,724,725,0,0,0,0,22.0,1,0
2,0x00fc1606523efbd1,"2023-11-19 09:33:15",5512,"0",3079,3080,1280,0,0,0,0,13.95,1,0
2,0x437e304a8fda22da,"2023-11-19 10:41:18",5513,"0",707,708,709,0,0,0,0,4.5,1,1
2,0x437e304a8fda22da,"2023-11-19 10:41:18",5513,"0",752,753,709,0,0,0,0,6.0,2,1
2,0x437e304a8fda22da,"2023-11-19 10:41:18",5513,"0",788,789,790,0,0,0,0,4.0,1,0
2,0x437e304a8fda22da,"2023-11-19 10:41:18",5513,"0",2145,2146,722,0,0,0,0,7.4,2,1
2,0x437e304a8fda22da,"2023-11-19 10:41:18",5513,"0",3140,3141,722,0,0,0,0,13.0,2,1
2,0x565dc40d879f7241,"2023-11-19 09:56:09",5514,"2023-11-19-29974",740,741,0,0,0,0,0,0.0,1,0
2,0xf237a5185cc5975c,"2023-11-19 09:56:12",5515,"2023-11-19-29975",702,703,0,0,0,0,0,0.0,1,0
2,0x36091c47bacb32d6,"2023-11-19 09:56:12",5516,"2023-11-19-29976",663,664,0,0,0,0,0,0.0,1,0
2,0x342d6f73a4a1ddf0,"2023-11-19 09:56:13",5517,"2023-11-19-29970",801,802,0,0,0,0,0,0.0,1,0
2,0x26f44bd0901dac0e,"2023-11-19 09:56:13",5518,"2023-11-19-29977",1255,3142,0,0,0,0,0,0.0,1,0
2,0xbe7590838bbedd5e,"2023-11-19 09:56:14",5519,"2023-11-19-29971",2127,2128,0,0,0,0,0,0.0,1,0
2,0xb36552c16b878a68,"2023-11-19 09:56:14",5520,"2023-11-19-29978",815,816,0,0,0,0,0,0.0,3,0
2,0x3f63142234f28510,"2023-11-19 09:56:15",5521,"2023-11-19-29972",1761,1762,0,0,0,0,0,0.0,5,0
2,0x3f63142234f28510,"2023-11-19 09:56:15",5521,"2023-11-19-29972",1780,1781,0,0,0,0,0,0.0,3,0
2,0xf005fb2160f484c5,"2023-11-19 09:56:15",5522,"2023-11-19-29973",798,1737,0,0,0,0,0,0.0,1,0
2,0xf005fb2160f484c5,"2023-11-19 09:56:15",5522,"2023-11-19-29973",815,816,0,0,0,0,0,0.0,1,0
2,0xf005fb2160f484c5,"2023-11-19 09:56:15",5522,"2023-11-19-29973",1741,1742,0,0,0,0,0,0.0,1,0
2,0x237754c510cbdc66,"2023-11-19 09:56:16",5523,"2023-11-19-29979",723,724,0,0,0,0,0,0.0,1,0
2,0x9d162b6fe933c5e9,"2023-11-19 10:06:40",5524,"0",666,667,668,0,0,0,0,25.0,1,0
2,0x9d162b6fe933c5e9,"2023-11-19 10:06:40",5524,"0",1730,1731,668,0,0,0,0,4.0,1,0
2,0x38c5aad65057fb6c,"2023-11-19 10:20:00",5525,"2023-11-19-29980",663,664,0,0,0,0,0,0.0,1,0
2,0x38c5aad65057fb6c,"2023-11-19 10:20:00",5525,"2023-11-19-29980",791,792,0,0,0,0,0,0.0,1,0
2,0x38c5aad65057fb6c,"2023-11-19 10:20:00",5525,"2023-11-19-29980",1707,1708,0,0,0,0,0,0.0,1,0
2,0x38c5aad65057fb6c,"2023-11-19 10:20:00",5525,"2023-11-19-29980",3057,3058,0,0,0,0,0,0.0,1,0
2,0xdc74499c5ea0b70d,"2023-11-19 10:20:01",5526,"2023-11-19-29981",732,733,0,0,0,0,0,0.0,1,0
2,0x2f21dcc17c49ab44,"2023-11-19 10:20:01",5527,"2023-11-19-29982",663,664,0,0,0,0,0,0.0,1,0
2,0x2f21dcc17c49ab44,"2023-11-19 10:20:01",5527,"2023-11-19-29982",686,687,0,0,0,0,0,0.0,1,0
2,0x2f21dcc17c49ab44,"2023-11-19 10:20:01",5527,"2023-11-19-29982",2884,2885,0,0,0,0,0,0.0,1,0
2,0x1c8a38f22a267ec6,"2023-11-19 10:20:02",5528,"2023-11-19-29983",740,741,0,0,0,0,0,0.0,1,0
2,0x1c8a38f22a267ec6,"2023-11-19 10:20:02",5528,"2023-11-19-29983",815,816,0,0,0,0,0,0.0,2,0
2,0x1c8a38f22a267ec6,"2023-11-19 10:20:02",5528,"2023-11-19-29983",1263,1264,0,0,0,0,0,0.0,1,0
2,0xa621d1c858343e15,"2023-11-19 10:20:02",5529,"2023-11-19-29986",702,703,0,0,0,0,0,0.0,1,0
2,0xea15502dcee9cbb1,"2023-11-19 10:28:20",5530,"2023-11-19-29987",2160,3143,0,0,0,0,0,0.0,0,0
2,0xea78974541d289be,"2023-11-19 11:01:28",5531,"2023-11-19-29988",3144,3146,0,0,0,0,0,0.0,1,0
2,0xa6f675edd5fca245,"2023-11-19 11:47:08",5533,"0",3147,3148,805,0,0,0,0,9.0,1,0
2,0x71ae62dc04f5bba3,"2023-11-19 12:22:41",5534,"0",791,792,793,0,0,0,0,112.0,7,0
2,0x0e379c71d071d6d4,"2023-11-19 12:24:56",5535,"0",3055,3056,688,0,0,0,0,25.0,1,0
2,0x7e77cd7522bcf5fe,"2023-11-19 12:33:03",5536,"0",1234,2601,1222,0,0,0,0,14.0,1,0
2,0xe8b45221430f79a4,"2023-11-19 12:41:30",5537,"0",775,776,2624,0,0,0,0,7.0,1,0
2,0xe8b45221430f79a4,"2023-11-19 12:41:30",5537,"0",1278,1279,1280,0,0,0,0,23.0,1,0
2,0xe8b45221430f79a4,"2023-11-19 12:41:30",5537,"0",1290,1291,681,0,0,0,0,7.4,1,0
2,0xe8b45221430f79a4,"2023-11-19 12:41:30",5537,"0",2160,2161,1227,0,0,0,0,39.5,1,0
2,0x0813c35c9c877103,"2023-11-19 12:40:30",5538,"0",1234,2601,1222,0,0,0,0,14.0,1,0
2,0xbdc5aef9552b581e,"2023-11-19 13:08:34",5539,"0",663,664,668,0,0,0,0,13.0,2,0
2,0xbdc5aef9552b581e,"2023-11-19 13:08:34",5539,"0",682,683,668,0,0,0,0,19.0,1,0
2,0xbdc5aef9552b581e,"2023-11-19 13:08:34",5539,"0",1199,1200,668,0,0,0,0,15.0,2,0
2,0x37a53cebcb34371f,"2023-11-19 12:50:53",5540,"0",672,673,668,0,0,0,0,36.0,1,0
2,0x6d9b789afc379bd7,"2023-11-19 13:40:18",5541,"0",666,667,668,0,0,0,0,25.0,1,0
2,0x6d9b789afc379bd7,"2023-11-19 13:40:18",5541,"0",674,675,662,0,0,0,0,12.5,1,1
2,0x6d9b789afc379bd7,"2023-11-19 13:40:18",5541,"0",786,787,668,0,0,0,0,9.0,1,0
2,0x6d9b789afc379bd7,"2023-11-19 13:40:18",5541,"0",1703,1704,1176,0,0,0,0,29.5,1,1
2,0x268581f33e4c1f92,"2023-11-19 14:22:13",5542,"0",781,782,691,0,0,0,0,14.0,1,1
2,0x268581f33e4c1f92,"2023-11-19 14:22:13",5542,"0",783,784,785,0,0,0,0,7.0,1,1
2,0x268581f33e4c1f92,"2023-11-19 14:22:13",5542,"0",788,789,790,0,0,0,0,4.0,1,0
2,0x268581f33e4c1f92,"2023-11-19 14:22:13",5542,"0",791,792,793,0,0,0,0,16.0,1,0
2,0x268581f33e4c1f92,"2023-11-19 14:22:13",5542,"0",1678,1679,691,0,0,0,0,12.0,1,0
2,0x268581f33e4c1f92,"2023-11-19 14:22:13",5542,"0",2861,2862,662,0,0,0,0,4.0,1,0
2,0x268581f33e4c1f92,"2023-11-19 14:22:13",5542,"0",3135,3136,3137,0,0,0,0,44.0,1,1
2,0xdacbd0aa3551fa3f,"2023-11-19 13:41:51",5543,"2023-11-19-29989",1174,3150,0,0,0,0,0,0.0,1,0
2,0xdacbd0aa3551fa3f,"2023-11-19 13:41:51",5543,"2023-11-19-29989",1230,3149,0,0,0,0,0,0.0,1,0
2,0x3fbcf71c5d330c7d,"2023-11-19 14:29:57",5544,"0",682,683,668,0,0,0,0,19.0,1,0
2,0x3fbcf71c5d330c7d,"2023-11-19 14:29:57",5544,"0",684,685,662,0,0,0,0,12.5,1,0
2,0x3fbcf71c5d330c7d,"2023-11-19 14:29:57",5544,"0",710,711,665,0,0,0,0,24.0,2,0
2,0x3fbcf71c5d330c7d,"2023-11-19 14:29:57",5544,"0",2884,2885,2886,0,0,0,0,2.0,1,0
2,0x17fe4fc3d7dfbd89,"2023-11-19 14:38:51",5545,"0",3151,3152,2886,0,0,0,0,16.0,1,0
2,0xcfe2b593f35ec846,"2023-11-19 14:42:14",5546,"2023-11-19-29991",778,3154,0,0,0,0,0,0.0,1,0
2,0xcfe2b593f35ec846,"2023-11-19 14:42:14",5546,"2023-11-19-29991",1225,1226,0,0,0,0,0,0.0,1,0
2,0xcfe2b593f35ec846,"2023-11-19 14:42:14",5546,"2023-11-19-29991",3079,3153,0,0,0,0,0,0.0,1,0
2,0xecb3a0e607231d26,"2023-11-19 14:42:15",5547,"2023-11-19-29990",737,1218,0,0,0,0,0,0.0,1,0
2,0xecb3a0e607231d26,"2023-11-19 14:42:15",5547,"2023-11-19-29990",743,744,0,0,0,0,0,0.0,1,0
2,0x9a7df8cca762ed22,"2023-11-19 14:44:07",5548,"0",798,799,800,0,0,0,0,14.0,1,0
2,0xe63c0b851268d094,"2023-11-19 14:52:34",5549,"0",1284,1285,678,0,0,0,0,12.0,1,0
2,0xab4b1701521ed82e,"2023-11-19 14:59:40",5550,"0",788,789,790,0,0,0,0,4.0,1,0
2,0xfa17f1dd1221af52,"2023-11-19 15:28:53",5552,"0",2099,2100,1257,0,0,0,0,3.5,1,0
2,0xd5ab3d3dab461e35,"2023-11-19 15:39:45",5553,"0",770,771,731,0,0,0,0,7.0,1,0
2,0x8659dceac50cc938,"2023-11-19 15:44:26",5554,"0",3155,3156,701,0,0,0,0,35.0,1,0
2,0x6315439d72ddccf2,"2023-11-19 16:25:23",5555,"0",778,779,678,0,0,0,0,7.0,1,0
2,0x6315439d72ddccf2,"2023-11-19 16:25:23",5555,"0",1225,1226,1227,0,0,0,0,12.9,2,0
2,0x6315439d72ddccf2,"2023-11-19 16:25:23",5555,"0",1284,1285,678,0,0,0,0,12.0,1,0
2,0xd779b518060c89ae,"2023-11-19 16:18:26",5556,"0",666,667,668,0,0,0,0,25.0,1,0
2,0xd779b518060c89ae,"2023-11-19 16:18:26",5556,"0",684,685,662,0,0,0,0,12.5,1,0
2,0xe08b2d39f124adf1,"2023-11-19 16:19:52",5557,"0",1734,1735,1689,0,0,0,0,6.5,1,0
2,0xe08b2d39f124adf1,"2023-11-19 16:19:52",5557,"0",2147,2148,1176,0,0,0,0,26.0,1,0
2,0xe08b2d39f124adf1,"2023-11-19 16:19:52",5557,"0",3059,3060,662,0,0,0,0,16.0,1,0
2,0xee8c840dfa2bbb51,"2023-11-19 16:24:59",5558,"0",1284,1285,678,0,0,0,0,12.0,1,0
2,0xee8c840dfa2bbb51,"2023-11-19 16:24:59",5558,"0",2133,2134,1280,0,0,0,0,11.25,1,1
2,0xee8c840dfa2bbb51,"2023-11-19 16:24:59",5558,"0",2626,2627,2624,0,0,0,0,1.5,3,0
2,0x1ef09f9e2adb128e,"2023-11-19 17:22:38",5559,"0",2162,2163,662,0,0,0,0,18.5,1,0
2,0x1ef09f9e2adb128e,"2023-11-19 17:22:38",5559,"0",3061,3062,759,0,0,0,0,35.9,1,0
2,0x1ef09f9e2adb128e,"2023-11-19 17:22:38",5559,"0",3130,3131,3132,0,0,0,0,10.7,1,0
2,0x1ef09f9e2adb128e,"2023-11-19 17:22:38",5559,"0",3133,3134,668,0,0,0,0,25.5,1,0
2,0xb8b33d0b486fcbaa,"2023-11-19 16:48:58",5560,"0",707,708,709,0,0,0,0,4.5,1,0
2,0x6ba2d82555bea731,"2023-11-19 16:51:30",5561,"0",3157,3158,3159,0,0,0,0,75.0,1,0
2,0x19598bc385d6ca4c,"2023-11-19 17:03:23",5563,"0",781,1683,693,0,0,0,0,14.0,1,0
2,0xb2f8a39b48078aa7,"2023-11-19 17:57:50",5564,"0",752,753,709,0,0,0,0,3.0,1,0
2,0xed3fa785ab07bfb1,"2023-11-19 17:46:05",5565,"0",684,685,662,0,0,0,0,12.5,1,0
2,0xed3fa785ab07bfb1,"2023-11-19 17:46:05",5565,"0",689,690,691,0,0,0,0,14.0,1,0
2,0x9f793f8017b2ac0f,"2023-11-19 18:20:01",5566,"0",2837,3160,716,0,0,0,0,324.0,12,0
2,0x9f793f8017b2ac0f,"2023-11-19 18:20:01",5566,"0",2839,2840,1756,0,0,0,0,40.0,2,0
2,0x9f793f8017b2ac0f,"2023-11-19 18:20:01",5566,"0",2841,3161,774,0,0,0,0,9.0,2,0
2,0x3cb0a81dab16043d,"2023-11-19 18:04:50",5567,"0",749,750,751,0,0,0,0,110.0,1,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",717,1712,0,0,0,0,0,0.0,2,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",720,3170,0,0,0,0,0,0.0,3,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",740,741,0,0,0,0,0,0.0,1,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",749,1714,0,0,0,0,0,0.0,1,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",783,784,0,0,0,0,0,0.0,1,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",815,1201,0,0,0,0,0,0.0,1,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",1150,3166,0,0,0,0,0,0.0,3,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",1690,2843,0,0,0,0,0,0.0,10,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",2612,3171,0,0,0,0,0,0.0,12,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",2647,3167,0,0,0,0,0,0.0,1,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",2841,2842,0,0,0,0,0,0.0,1,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",2853,3172,0,0,0,0,0,0.0,2,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",2855,2856,0,0,0,0,0,0.0,2,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",3162,3163,0,0,0,0,0,0.0,2,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",3164,3165,0,0,0,0,0,0.0,2,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",3168,3169,0,0,0,0,0,0.0,2,0
2,0x26fdf41743aa5c2f,"2023-11-19 18:21:30",5569,"2023-11-19-29992",3173,3174,0,0,0,0,0,0.0,2,0
2,0x87d0d5a3eaabdbee,"2023-11-19 18:21:31",5570,"2023-11-19-29993",663,664,0,0,0,0,0,0.0,1,0
2,0x87d0d5a3eaabdbee,"2023-11-19 18:21:31",5570,"2023-11-19-29993",1199,3175,0,0,0,0,0,0.0,1,0
2,0x19c1bdd6cfc2e0be,"2023-11-19 18:39:20",5571,"0",674,675,662,0,0,0,0,12.5,1,0
2,0x19c1bdd6cfc2e0be,"2023-11-19 18:39:20",5571,"0",1211,1212,668,0,0,0,0,32.0,1,0
2,0x19c1bdd6cfc2e0be,"2023-11-19 18:39:20",5571,"0",1730,1731,1689,0,0,0,0,4.0,1,0
2,0xa69a6077bf4e3ff8,"2023-11-19 18:30:59",5572,"0",3176,3177,3178,0,0,0,0,15.0,1,0
2,0x798ef745689087db,"2023-11-19 18:42:57",5573,"0",3179,3180,759,0,0,0,0,35.0,1,0
2,0x696f12e70b1ee4d2,"2023-11-19 19:10:41",5574,"0",798,799,800,0,0,0,0,14.0,1,0
2,0x696f12e70b1ee4d2,"2023-11-19 19:10:41",5574,"0",3181,3182,800,0,0,0,0,18.0,1,0
2,0xd3078d5d5cf369ab,"2023-11-19 19:03:39",5575,"0",813,814,769,0,0,0,0,6.5,1,0
2,0x4c9820c5911e32fa,"2023-11-19 19:07:34",5576,"0",666,667,668,0,0,0,0,25.0,1,0
2,0x4c9820c5911e32fa,"2023-11-19 19:07:34",5576,"0",1707,1708,662,0,0,0,0,16.0,1,0
2,0x4c9820c5911e32fa,"2023-11-19 19:07:34",5576,"0",1734,1735,1689,0,0,0,0,6.5,1,0
2,0xfd93c1c22ee3d3eb,"2023-11-19 19:11:39",5577,"0",770,771,731,0,0,0,0,7.0,1,0
2,0xfd93c1c22ee3d3eb,"2023-11-19 19:11:39",5577,"0",856,857,858,0,0,0,0,10.0,1,0
2,0xa8a78a5439cdfa6e,"2023-11-19 19:27:49",5578,"0",3179,3180,759,0,0,0,0,35.0,1,0
2,0x4059ebd715b088d4,"2023-11-19 19:44:15",5579,"0",663,664,665,0,0,0,0,6.5,1,1
2,0x4059ebd715b088d4,"2023-11-19 19:44:15",5579,"0",689,690,691,0,0,0,0,14.0,1,1
2,0x4059ebd715b088d4,"2023-11-19 19:44:15",5579,"0",1199,1200,665,0,0,0,0,7.5,1,1
2,0x4059ebd715b088d4,"2023-11-19 19:44:15",5579,"0",1732,1733,662,0,0,0,0,13.5,1,1
2,0xeba3fbe70084d65c,"2023-11-19 19:44:19",5580,"0",2879,2880,722,0,0,0,0,3.0,1,0
2,0xeba3fbe70084d65c,"2023-11-19 19:44:19",5580,"0",3140,3141,722,0,0,0,0,6.5,1,0
2,0x27501bb90b917227,"2023-11-19 20:05:30",5581,"0",710,711,665,0,0,0,0,12.0,1,0
2,0x27501bb90b917227,"2023-11-19 20:05:30",5581,"0",1728,1729,1176,0,0,0,0,29.0,1,0
2,0x9c964cfb383694ca,"2023-11-19 20:22:06",5582,"0",710,711,665,0,0,0,0,12.0,1,0
2,0x9c964cfb383694ca,"2023-11-19 20:22:06",5582,"0",817,818,668,0,0,0,0,39.0,1,0
2,0x9c964cfb383694ca,"2023-11-19 20:22:06",5582,"0",3059,3060,662,0,0,0,0,16.0,1,0
2,0xf08eb92cffcff643,"2023-11-19 20:18:06",5583,"0",682,683,668,0,0,0,0,19.0,1,0
2,0xf08eb92cffcff643,"2023-11-19 20:18:06",5583,"0",684,685,668,0,0,0,0,12.5,1,0
2,0x77fe17879bde02f3,"2023-11-19 20:23:27",5584,"0",3061,3062,759,0,0,0,0,35.9,1,0
2,0x77fe17879bde02f3,"2023-11-19 20:23:27",5584,"0",3130,3131,3132,0,0,0,0,10.7,1,0
2,0x77fe17879bde02f3,"2023-11-19 20:23:27",5584,"0",3133,3134,668,0,0,0,0,25.5,1,0
